X: nr=203; t='T2bbffff'; mgl=1000000.0; mstop=796.2; mlsp=730.6; id0='SR1McY'; r0=0.05; n0=14; id1='SR1HcY'; r1=0.05; n1=15; id2='SR1LcY'; r2=0.03; n2=12; id3='SR2HcY'; r3=0.02; n3=39; id4='SR1HcX'; r4=0.02; n4=11; id5='SR2McY'; r5=0.01; n5=38; id6='SR1McX'; r6=0.01; n6=10; id7='SR1LcX'; r7=0.01; n7=9; id8='SR2LcY'; r8=0.01; n8=37; id9='SR1LbY'; r9=0.01; n9=6.
X: nr=204; t='T2bbffff'; mgl=1000000.0; mstop=550.0; mlsp=505.4; id0='SR1McY'; r0=0.35; n0=14; id1='SR1LcY'; r1=0.25; n1=12; id2='SR1HcY'; r2=0.23; n2=15; id3='SR1LcX'; r3=0.14; n3=9; id4='SR1McX'; r4=0.13; n4=10; id5='SR2McY'; r5=0.12; n5=38; id6='SR2LcY'; r6=0.09; n6=37; id7='SR1HcX'; r7=0.09; n7=11; id8='SR1LbY'; r8=0.07; n8=6; id9='SR2HcY'; r9=0.07; n9=39.
X: nr=205; t='T2bbffff'; mgl=1000000.0; mstop=588.0; mlsp=575.3; id0='SR1VLaY'; r0=0.12; n0=35; id1='SR1LaY'; r1=0.06; n1=40; id2='SR1LcY'; r2=0.06; n2=12; id3='SR1VLaX'; r3=0.05; n3=1; id4='SR1VLbY'; r4=0.05; n4=5; id5='SR1LbY'; r5=0.04; n5=6; id6='SR1LcX'; r6=0.03; n6=9; id7='SR1McY'; r7=0.02; n7=14; id8='SR1LaX'; r8=0.02; n8=2; id9='SR1LbX'; r9=0.02; n9=44.
X: nr=206; t='T2bbffff'; mgl=1000000.0; mstop=365.3; mlsp=330.3; id0='SR1McY'; r0=0.90; n0=14; id1='SR1LcY'; r1=0.75; n1=12; id2='SR1LaY'; r2=0.57; n2=40; id3='SR1HcY'; r3=0.57; n3=15; id4='SR1LcX'; r4=0.50; n4=9; id5='SR1McX'; r5=0.45; n5=10; id6='SR1VLaY'; r6=0.42; n6=35; id7='SR1LbY'; r7=0.40; n7=6; id8='SR2McY'; r8=0.40; n8=38; id9='SR1LaX'; r9=0.35; n9=2.
X: nr=207; t='T2bbffff'; mgl=1000000.0; mstop=793.7; mlsp=731.3; id0='SR1McY'; r0=0.05; n0=14; id1='SR1HcY'; r1=0.05; n1=15; id2='SR1LcY'; r2=0.03; n2=12; id3='SR2HcY'; r3=0.02; n3=39; id4='SR1HcX'; r4=0.02; n4=11; id5='SR1McX'; r5=0.01; n5=10; id6='SR2McY'; r6=0.01; n6=38; id7='SR1LcX'; r7=0.01; n7=9; id8='SR2LcY'; r8=0.01; n8=37; id9='SR1LbY'; r9=0.01; n9=6.
X: nr=208; t='T2bbffff'; mgl=1000000.0; mstop=397.0; mlsp=321.9; id0='SR1McY'; r0=0.62; n0=14; id1='SR1HcY'; r1=0.62; n1=15; id2='SR1HcX'; r2=0.45; n2=11; id3='SR1McX'; r3=0.36; n3=10; id4='SR2HcY'; r4=0.27; n4=39; id5='SR2McY'; r5=0.25; n5=38; id6='SR1LcY'; r6=0.24; n6=12; id7='SR2HcX'; r7=0.21; n7=36; id8='SR1LcX'; r8=0.20; n8=9; id9='SR2McX'; r9=0.16; n9=34.
X: nr=209; t='T2bbffff'; mgl=1000000.0; mstop=641.6; mlsp=575.5; id0='SR1HcY'; r0=0.14; n0=15; id1='SR1McY'; r1=0.14; n1=14; id2='SR1LcY'; r2=0.07; n2=12; id3='SR1HcX'; r3=0.06; n3=11; id4='SR2HcY'; r4=0.05; n4=39; id5='SR1McX'; r5=0.05; n5=10; id6='SR2McY'; r6=0.05; n6=38; id7='SR2LcY'; r7=0.03; n7=37; id8='SR1LcX'; r8=0.03; n8=9; id9='SR2McX'; r9=0.02; n9=34.
X: nr=210; t='T2bbffff'; mgl=1000000.0; mstop=665.3; mlsp=607.7; id0='SR1McY'; r0=0.13; n0=14; id1='SR1HcY'; r1=0.12; n1=15; id2='SR1LcY'; r2=0.07; n2=12; id3='SR2McY'; r3=0.05; n3=38; id4='SR1HcX'; r4=0.04; n4=11; id5='SR2HcY'; r5=0.04; n5=39; id6='SR1McX'; r6=0.04; n6=10; id7='SR1LcX'; r7=0.04; n7=9; id8='SR2LcY'; r8=0.03; n8=37; id9='SR1MbY'; r9=0.02; n9=7.
X: nr=211; t='T2bbffff'; mgl=1000000.0; mstop=427.3; mlsp=386.7; id0='SR1McY'; r0=0.71; n0=14; id1='SR1LcY'; r1=0.57; n1=12; id2='SR1HcY'; r2=0.46; n2=15; id3='SR1LcX'; r3=0.40; n3=9; id4='SR1McX'; r4=0.34; n4=10; id5='SR2McY'; r5=0.27; n5=38; id6='SR1LaY'; r6=0.23; n6=40; id7='SR1LbY'; r7=0.23; n7=6; id8='SR1HcX'; r8=0.23; n8=11; id9='SR2LcY'; r9=0.23; n9=37.
X: nr=212; t='T2bbffff'; mgl=1000000.0; mstop=690.1; mlsp=653.3; id0='SR1McY'; r0=0.10; n0=14; id1='SR1LcY'; r1=0.08; n1=12; id2='SR1HcY'; r2=0.06; n2=15; id3='SR1LcX'; r3=0.04; n3=9; id4='SR1LaY'; r4=0.03; n4=40; id5='SR1LbY'; r5=0.03; n5=6; id6='SR1VLaY'; r6=0.03; n6=35; id7='SR2McY'; r7=0.03; n7=38; id8='SR1McX'; r8=0.03; n8=10; id9='SR2LcY'; r9=0.02; n9=37.
X: nr=213; t='T2bbffff'; mgl=1000000.0; mstop=631.7; mlsp=555.0; id0='SR1HcY'; r0=0.15; n0=15; id1='SR1McY'; r1=0.13; n1=14; id2='SR1HcX'; r2=0.07; n2=11; id3='SR1LcY'; r3=0.06; n3=12; id4='SR2McY'; r4=0.06; n4=38; id5='SR2HcY'; r5=0.05; n5=39; id6='SR1McX'; r6=0.04; n6=10; id7='SR2HcX'; r7=0.03; n7=36; id8='SR2LcY'; r8=0.03; n8=37; id9='SR2McX'; r9=0.02; n9=34.
X: nr=214; t='T2bbffff'; mgl=1000000.0; mstop=488.3; mlsp=416.3; id0='SR1HcY'; r0=0.38; n0=15; id1='SR1McY'; r1=0.38; n1=14; id2='SR1HcX'; r2=0.22; n2=11; id3='SR1McX'; r3=0.16; n3=10; id4='SR1LcY'; r4=0.16; n4=12; id5='SR2HcY'; r5=0.15; n5=39; id6='SR2McY'; r6=0.14; n6=38; id7='SR1LcX'; r7=0.10; n7=9; id8='SR2LcY'; r8=0.09; n8=37; id9='SR2HcX'; r9=0.08; n9=36.
X: nr=215; t='T2bbffff'; mgl=1000000.0; mstop=466.2; mlsp=421.8; id0='SR1McY'; r0=0.53; n0=14; id1='SR1LcY'; r1=0.41; n1=12; id2='SR1HcY'; r2=0.35; n2=15; id3='SR1LcX'; r3=0.24; n3=9; id4='SR1McX'; r4=0.24; n4=10; id5='SR1HcX'; r5=0.20; n5=11; id6='SR2McY'; r6=0.19; n6=38; id7='SR1LaY'; r7=0.16; n7=40; id8='SR2HcY'; r8=0.15; n8=39; id9='SR1LbY'; r9=0.15; n9=6.
X: nr=216; t='T2bbffff'; mgl=1000000.0; mstop=520.6; mlsp=496.6; id0='SR1LcY'; r0=0.26; n0=12; id1='SR1McY'; r1=0.21; n1=14; id2='SR1VLaY'; r2=0.17; n2=35; id3='SR1LaY'; r3=0.15; n3=40; id4='SR1LcX'; r4=0.14; n4=9; id5='SR1LbY'; r5=0.13; n5=6; id6='SR1HcY'; r6=0.10; n6=15; id7='SR1McX'; r7=0.08; n7=10; id8='SR1VLaX'; r8=0.08; n8=1; id9='SR2LcY'; r9=0.07; n9=37.
X: nr=217; t='T2bbffff'; mgl=1000000.0; mstop=757.3; mlsp=685.8; id0='SR1HcY'; r0=0.07; n0=15; id1='SR1McY'; r1=0.06; n1=14; id2='SR1HcX'; r2=0.02; n2=11; id3='SR1LcY'; r3=0.02; n3=12; id4='SR1McX'; r4=0.02; n4=10; id5='SR2HcY'; r5=0.02; n5=39; id6='SR2McY'; r6=0.02; n6=38; id7='SR2LcY'; r7=0.01; n7=37; id8='SR1LcX'; r8=0.01; n8=9; id9='SR2McX'; r9=0.01; n9=34.
X: nr=218; t='T2bbffff'; mgl=1000000.0; mstop=347.6; mlsp=317.3; id0='SR1McY'; r0=1.00; n0=14; id1='SR1LcY'; r1=0.88; n1=12; id2='SR1LaY'; r2=0.66; n2=40; id3='SR1LcX'; r3=0.65; n3=9; id4='SR1HcY'; r4=0.61; n4=15; id5='SR1LbY'; r5=0.53; n5=6; id6='SR1VLaY'; r6=0.51; n6=35; id7='SR1McX'; r7=0.43; n7=10; id8='SR1LaX'; r8=0.41; n8=2; id9='SR1MaY'; r9=0.40; n9=41.
X: nr=219; t='T2bbffff'; mgl=1000000.0; mstop=392.2; mlsp=346.5; id0='SR1McY'; r0=0.89; n0=14; id1='SR1HcY'; r1=0.63; n1=15; id2='SR1LcY'; r2=0.62; n2=12; id3='SR1McX'; r3=0.45; n3=10; id4='SR1LcX'; r4=0.44; n4=9; id5='SR1HcX'; r5=0.37; n5=11; id6='SR2McY'; r6=0.34; n6=38; id7='SR1LaY'; r7=0.28; n7=40; id8='SR2LcY'; r8=0.27; n8=37; id9='SR2HcY'; r9=0.26; n9=39.
X: nr=220; t='T2bbffff'; mgl=1000000.0; mstop=638.8; mlsp=607.9; id0='SR1LcY'; r0=0.13; n0=12; id1='SR1McY'; r1=0.11; n1=14; id2='SR1HcY'; r2=0.07; n2=15; id3='SR1LcX'; r3=0.06; n3=9; id4='SR1LaY'; r4=0.06; n4=40; id5='SR1LbY'; r5=0.05; n5=6; id6='SR1VLaY'; r6=0.05; n6=35; id7='SR2LcY'; r7=0.04; n7=37; id8='SR1McX'; r8=0.03; n8=10; id9='SR2McY'; r9=0.03; n9=38.
X: nr=221; t='T2bbffff'; mgl=1000000.0; mstop=603.9; mlsp=580.6; id0='SR1LcY'; r0=0.15; n0=12; id1='SR1McY'; r1=0.10; n1=14; id2='SR1LaY'; r2=0.09; n2=40; id3='SR1LbY'; r3=0.08; n3=6; id4='SR1VLaY'; r4=0.07; n4=35; id5='SR1VLbY'; r5=0.07; n5=5; id6='SR1LcX'; r6=0.07; n6=9; id7='SR1HcY'; r7=0.04; n7=15; id8='SR1LaX'; r8=0.04; n8=2; id9='SR1LbX'; r9=0.03; n9=44.
X: nr=222; t='T2bbffff'; mgl=1000000.0; mstop=284.5; mlsp=224.1; id0='SR1McY'; r0=1.31; n0=14; id1='SR1HcY'; r1=1.23; n1=15; id2='SR1HcX'; r2=1.00; n2=11; id3='SR1McX'; r3=0.95; n3=10; id4='SR1LcX'; r4=0.80; n4=9; id5='SR1LcY'; r5=0.77; n5=12; id6='SR2McY'; r6=0.70; n6=38; id7='SR2HcY'; r7=0.54; n7=39; id8='SR2McX'; r8=0.50; n8=34; id9='SR2HcX'; r9=0.50; n9=36.
X: nr=223; t='T2bbffff'; mgl=1000000.0; mstop=429.0; mlsp=353.9; id0='SR1McY'; r0=0.52; n0=14; id1='SR1HcY'; r1=0.51; n1=15; id2='SR1HcX'; r2=0.36; n2=11; id3='SR1McX'; r3=0.28; n3=10; id4='SR2McY'; r4=0.22; n4=38; id5='SR1LcY'; r5=0.21; n5=12; id6='SR2HcY'; r6=0.19; n6=39; id7='SR2HcX'; r7=0.16; n7=36; id8='SR1LcX'; r8=0.15; n8=9; id9='SR2McX'; r9=0.12; n9=34.
X: nr=224; t='T2bbffff'; mgl=1000000.0; mstop=644.6; mlsp=629.7; id0='SR1VLaY'; r0=0.08; n0=35; id1='SR1LcY'; r1=0.07; n1=12; id2='SR1LaY'; r2=0.05; n2=40; id3='SR1VLbY'; r3=0.04; n3=5; id4='SR1LbY'; r4=0.04; n4=6; id5='SR1VLaX'; r5=0.03; n5=1; id6='SR1McY'; r6=0.03; n6=14; id7='SR1LcX'; r7=0.02; n7=9; id8='SR1LaX'; r8=0.02; n8=2; id9='SR2VLaY'; r9=0.01; n9=20.
X: nr=225; t='T2bbffff'; mgl=1000000.0; mstop=416.4; mlsp=347.5; id0='SR1McY'; r0=0.61; n0=14; id1='SR1HcY'; r1=0.58; n1=15; id2='SR1HcX'; r2=0.40; n2=11; id3='SR1McX'; r3=0.33; n3=10; id4='SR1LcY'; r4=0.27; n4=12; id5='SR2McY'; r5=0.24; n5=38; id6='SR2HcY'; r6=0.23; n6=39; id7='SR1LcX'; r7=0.22; n7=9; id8='SR2HcX'; r8=0.17; n8=36; id9='SR2McX'; r9=0.14; n9=34.
X: nr=226; t='T2bbffff'; mgl=1000000.0; mstop=251.3; mlsp=203.1; id0='SR1McY'; r0=1.52; n0=14; id1='SR1HcY'; r1=1.42; n1=15; id2='SR1McX'; r2=1.35; n2=10; id3='SR1HcX'; r3=1.25; n3=11; id4='SR1LcX'; r4=1.22; n4=9; id5='SR1LcY'; r5=1.15; n5=12; id6='SR2McY'; r6=1.13; n6=38; id7='SR1LaY'; r7=0.82; n7=40; id8='SR2LaY'; r8=0.81; n8=21; id9='SR2LaX'; r9=0.79; n9=17.
X: nr=227; t='T2bbffff'; mgl=1000000.0; mstop=319.8; mlsp=261.5; id0='SR1McY'; r0=1.24; n0=14; id1='SR1HcY'; r1=0.99; n1=15; id2='SR1HcX'; r2=0.86; n2=11; id3='SR1McX'; r3=0.82; n3=10; id4='SR1LcY'; r4=0.71; n4=12; id5='SR2McY'; r5=0.63; n5=38; id6='SR1LcX'; r6=0.62; n6=9; id7='SR2HcY'; r7=0.46; n7=39; id8='SR2McX'; r8=0.45; n8=34; id9='SR2HcX'; r9=0.41; n9=36.
X: nr=228; t='T2bbffff'; mgl=1000000.0; mstop=435.8; mlsp=401.7; id0='SR1McY'; r0=0.48; n0=14; id1='SR1LcY'; r1=0.47; n1=12; id2='SR1HcY'; r2=0.30; n2=15; id3='SR1LaY'; r3=0.30; n3=40; id4='SR1LcX'; r4=0.28; n4=9; id5='SR1LbY'; r5=0.25; n5=6; id6='SR1McX'; r6=0.23; n6=10; id7='SR1VLaY'; r7=0.21; n7=35; id8='SR1LaX'; r8=0.17; n8=2; id9='SR2McY'; r9=0.17; n9=38.
X: nr=229; t='T2bbffff'; mgl=1000000.0; mstop=524.5; mlsp=513.0; id0='SR1VLaY'; r0=0.23; n0=35; id1='SR1LaY'; r1=0.11; n1=40; id2='SR1VLaX'; r2=0.10; n2=1; id3='SR1VLbY'; r3=0.07; n3=5; id4='SR1LcY'; r4=0.06; n4=12; id5='SR1LbY'; r5=0.06; n5=6; id6='SR1LaX'; r6=0.04; n6=2; id7='SR1LcX'; r7=0.03; n7=9; id8='SR1VLbX'; r8=0.03; n8=43; id9='SR2VLaY'; r9=0.03; n9=20.
X: nr=230; t='T2bbffff'; mgl=1000000.0; mstop=706.0; mlsp=684.4; id0='SR1LcY'; r0=0.06; n0=12; id1='SR1VLaY'; r1=0.04; n1=35; id2='SR1McY'; r2=0.04; n2=14; id3='SR1LaY'; r3=0.03; n3=40; id4='SR1LbY'; r4=0.03; n4=6; id5='SR1LcX'; r5=0.02; n5=9; id6='SR2McY'; r6=0.02; n6=38; id7='SR2LcY'; r7=0.01; n7=37; id8='SR1McX'; r8=0.01; n8=10; id9='SR1LaX'; r9=0.01; n9=2.
X: nr=231; t='T2bbffff'; mgl=1000000.0; mstop=261.8; mlsp=182.6; id0='SR1HcY'; r0=1.26; n0=15; id1='SR1McY'; r1=1.15; n1=14; id2='SR1HcX'; r2=1.14; n2=11; id3='SR1McX'; r3=1.04; n3=10; id4='SR1LcX'; r4=0.62; n4=9; id5='SR2HcX'; r5=0.59; n5=36; id6='SR2McY'; r6=0.55; n6=38; id7='SR2HcY'; r7=0.54; n7=39; id8='SR1LcY'; r8=0.53; n8=12; id9='SR2McX'; r9=0.46; n9=34.
X: nr=232; t='T2bbffff'; mgl=1000000.0; mstop=726.8; mlsp=688.1; id0='SR1McY'; r0=0.09; n0=14; id1='SR1LcY'; r1=0.08; n1=12; id2='SR1HcY'; r2=0.06; n2=15; id3='SR1McX'; r3=0.03; n3=10; id4='SR1LcX'; r4=0.03; n4=9; id5='SR2McY'; r5=0.03; n5=38; id6='SR1LbY'; r6=0.02; n6=6; id7='SR1LaY'; r7=0.02; n7=40; id8='SR2LcY'; r8=0.02; n8=37; id9='SR1MbY'; r9=0.02; n9=7.
X: nr=233; t='T2bbffff'; mgl=1000000.0; mstop=344.8; mlsp=290.4; id0='SR1McY'; r0=0.95; n0=14; id1='SR1HcY'; r1=0.82; n1=15; id2='SR1LcY'; r2=0.70; n2=12; id3='SR1McX'; r3=0.68; n3=10; id4='SR1HcX'; r4=0.65; n4=11; id5='SR1LcX'; r5=0.55; n5=9; id6='SR2McY'; r6=0.48; n6=38; id7='SR2HcY'; r7=0.38; n7=39; id8='SR2LcY'; r8=0.37; n8=37; id9='SR2McX'; r9=0.33; n9=34.
X: nr=234; t='T2bbffff'; mgl=1000000.0; mstop=622.6; mlsp=566.7; id0='SR1McY'; r0=0.19; n0=14; id1='SR1HcY'; r1=0.15; n1=15; id2='SR1LcY'; r2=0.10; n2=12; id3='SR2McY'; r3=0.08; n3=38; id4='SR1HcX'; r4=0.07; n4=11; id5='SR1McX'; r5=0.07; n5=10; id6='SR2HcY'; r6=0.05; n6=39; id7='SR2LcY'; r7=0.04; n7=37; id8='SR1LcX'; r8=0.04; n8=9; id9='SR1LbY'; r9=0.04; n9=6.
X: nr=235; t='T2bbffff'; mgl=1000000.0; mstop=674.2; mlsp=628.5; id0='SR1McY'; r0=0.16; n0=14; id1='SR1LcY'; r1=0.10; n1=12; id2='SR1HcY'; r2=0.10; n2=15; id3='SR2McY'; r3=0.05; n3=38; id4='SR1McX'; r4=0.05; n4=10; id5='SR1LcX'; r5=0.04; n5=9; id6='SR1HcX'; r6=0.03; n6=11; id7='SR2LcY'; r7=0.03; n7=37; id8='SR2HcY'; r8=0.03; n8=39; id9='SR1LbY'; r9=0.03; n9=6.
X: nr=236; t='T2bbffff'; mgl=1000000.0; mstop=771.9; mlsp=751.7; id0='SR1LcY'; r0=0.05; n0=12; id1='SR1VLaY'; r1=0.03; n1=35; id2='SR1LaY'; r2=0.03; n2=40; id3='SR1LbY'; r3=0.02; n3=6; id4='SR1McY'; r4=0.02; n4=14; id5='SR1LcX'; r5=0.02; n5=9; id6='SR1VLbY'; r6=0.01; n6=5; id7='SR1VLaX'; r7=0.01; n7=1; id8='SR2LcY'; r8=0.01; n8=37; id9='SR1LaX'; r9=0.01; n9=2.
X: nr=237; t='T2bbffff'; mgl=1000000.0; mstop=594.3; mlsp=534.7; id0='SR1McY'; r0=0.23; n0=14; id1='SR1HcY'; r1=0.18; n1=15; id2='SR1LcY'; r2=0.13; n2=12; id3='SR1HcX'; r3=0.09; n3=11; id4='SR2McY'; r4=0.09; n4=38; id5='SR1McX'; r5=0.08; n5=10; id6='SR1LcX'; r6=0.07; n6=9; id7='SR2HcY'; r7=0.06; n7=39; id8='SR2LcY'; r8=0.05; n8=37; id9='SR2McX'; r9=0.03; n9=34.
X: nr=238; t='T2bbffff'; mgl=1000000.0; mstop=747.4; mlsp=683.9; id0='SR1HcY'; r0=0.08; n0=15; id1='SR1McY'; r1=0.07; n1=14; id2='SR1LcY'; r2=0.04; n2=12; id3='SR1HcX'; r3=0.03; n3=11; id4='SR1McX'; r4=0.02; n4=10; id5='SR2McY'; r5=0.02; n5=38; id6='SR2HcY'; r6=0.02; n6=39; id7='SR2LcY'; r7=0.02; n7=37; id8='SR1LcX'; r8=0.02; n8=9; id9='SR1LbY'; r9=0.01; n9=6.
X: nr=239; t='T2bbffff'; mgl=1000000.0; mstop=783.8; mlsp=763.1; id0='SR1LcY'; r0=0.03; n0=12; id1='SR1VLaY'; r1=0.03; n1=35; id2='SR1McY'; r2=0.02; n2=14; id3='SR1LaY'; r3=0.01; n3=40; id4='SR1LcX'; r4=0.01; n4=9; id5='SR1LbY'; r5=0.01; n5=6; id6='SR1VLbY'; r6=0.01; n6=5; id7='SR1VLaX'; r7=0.01; n7=1; id8='SR1McX'; r8=0.01; n8=10; id9='SR2LcY'; r9=0.01; n9=37.
X: nr=240; t='T2bbffff'; mgl=1000000.0; mstop=537.9; mlsp=487.9; id0='SR1McY'; r0=0.37; n0=14; id1='SR1HcY'; r1=0.25; n1=15; id2='SR1LcY'; r2=0.22; n2=12; id3='SR1McX'; r3=0.14; n3=10; id4='SR2McY'; r4=0.13; n4=38; id5='SR1HcX'; r5=0.13; n5=11; id6='SR1LcX'; r6=0.12; n6=9; id7='SR2HcY'; r7=0.09; n7=39; id8='SR2LcY'; r8=0.09; n8=37; id9='SR1LbY'; r9=0.06; n9=6.
X: nr=241; t='T2bbffff'; mgl=1000000.0; mstop=253.7; mlsp=177.4; id0='SR1HcY'; r0=1.24; n0=15; id1='SR1McY'; r1=1.19; n1=14; id2='SR1HcX'; r2=1.18; n2=11; id3='SR1McX'; r3=1.15; n3=10; id4='SR1LcX'; r4=0.73; n4=9; id5='SR2McY'; r5=0.60; n5=38; id6='SR2McX'; r6=0.60; n6=34; id7='SR2HcX'; r7=0.59; n7=36; id8='SR1LcY'; r8=0.57; n8=12; id9='SR2HcY'; r9=0.55; n9=39.
X: nr=242; t='T2bbffff'; mgl=1000000.0; mstop=594.0; mlsp=533.3; id0='SR1McY'; r0=0.22; n0=14; id1='SR1HcY'; r1=0.18; n1=15; id2='SR1LcY'; r2=0.13; n2=12; id3='SR2McY'; r3=0.09; n3=38; id4='SR1HcX'; r4=0.09; n4=11; id5='SR1McX'; r5=0.08; n5=10; id6='SR1LcX'; r6=0.07; n6=9; id7='SR2HcY'; r7=0.06; n7=39; id8='SR2LcY'; r8=0.05; n8=37; id9='SR2McX'; r9=0.03; n9=34.
X: nr=243; t='T2bbffff'; mgl=1000000.0; mstop=546.2; mlsp=484.4; id0='SR1McY'; r0=0.29; n0=14; id1='SR1HcY'; r1=0.24; n1=15; id2='SR1LcY'; r2=0.15; n2=12; id3='SR1HcX'; r3=0.14; n3=11; id4='SR1McX'; r4=0.12; n4=10; id5='SR2McY'; r5=0.10; n5=38; id6='SR2HcY'; r6=0.10; n6=39; id7='SR1LcX'; r7=0.08; n7=9; id8='SR2LcY'; r8=0.07; n8=37; id9='SR2McX'; r9=0.05; n9=34.
X: nr=244; t='T2bbffff'; mgl=1000000.0; mstop=657.6; mlsp=605.7; id0='SR1McY'; r0=0.14; n0=14; id1='SR1HcY'; r1=0.12; n1=15; id2='SR1LcY'; r2=0.09; n2=12; id3='SR2McY'; r3=0.05; n3=38; id4='SR1McX'; r4=0.05; n4=10; id5='SR2HcY'; r5=0.04; n5=39; id6='SR1HcX'; r6=0.04; n6=11; id7='SR1LcX'; r7=0.04; n7=9; id8='SR2LcY'; r8=0.04; n8=37; id9='SR1LbY'; r9=0.03; n9=6.
X: nr=245; t='T2bbffff'; mgl=1000000.0; mstop=562.9; mlsp=519.2; id0='SR1McY'; r0=0.25; n0=14; id1='SR1LcY'; r1=0.22; n1=12; id2='SR1HcY'; r2=0.17; n2=15; id3='SR1LcX'; r3=0.11; n3=9; id4='SR1McX'; r4=0.10; n4=10; id5='SR2LcY'; r5=0.08; n5=37; id6='SR1LbY'; r6=0.08; n6=6; id7='SR1LaY'; r7=0.08; n7=40; id8='SR1HcX'; r8=0.07; n8=11; id9='SR2McY'; r9=0.07; n9=38.
X: nr=246; t='T2bbffff'; mgl=1000000.0; mstop=596.6; mlsp=532.8; id0='SR1McY'; r0=0.21; n0=14; id1='SR1HcY'; r1=0.18; n1=15; id2='SR1LcY'; r2=0.12; n2=12; id3='SR1HcX'; r3=0.09; n3=11; id4='SR2McY'; r4=0.09; n4=38; id5='SR1McX'; r5=0.08; n5=10; id6='SR1LcX'; r6=0.06; n6=9; id7='SR2HcY'; r7=0.06; n7=39; id8='SR2LcY'; r8=0.04; n8=37; id9='SR2McX'; r9=0.03; n9=34.
X: nr=247; t='T2bbffff'; mgl=1000000.0; mstop=438.3; mlsp=366.3; id0='SR1McY'; r0=0.53; n0=14; id1='SR1HcY'; r1=0.50; n1=15; id2='SR1HcX'; r2=0.33; n2=11; id3='SR1McX'; r3=0.26; n3=10; id4='SR2McY'; r4=0.22; n4=38; id5='SR1LcY'; r5=0.21; n5=12; id6='SR2HcY'; r6=0.20; n6=39; id7='SR1LcX'; r7=0.15; n7=9; id8='SR2HcX'; r8=0.14; n8=36; id9='SR2LcY'; r9=0.11; n9=37.
X: nr=248; t='T2bbffff'; mgl=1000000.0; mstop=283.6; mlsp=262.1; id0='SR1VLaY'; r0=1.82; n0=35; id1='SR1LaY'; r1=1.46; n1=40; id2='SR1VLaX'; r2=1.08; n2=1; id3='SR1McY'; r3=0.86; n3=14; id4='SR1LaX'; r4=0.78; n4=2; id5='SR1LbY'; r5=0.74; n5=6; id6='SR1LcY'; r6=0.74; n6=12; id7='SR1LcX'; r7=0.60; n7=9; id8='SR2LaY'; r8=0.53; n8=21; id9='SR1HcY'; r9=0.50; n9=15.
X: nr=249; t='T2bbffff'; mgl=1000000.0; mstop=642.9; mlsp=606.4; id0='SR1McY'; r0=0.13; n0=14; id1='SR1LcY'; r1=0.12; n1=12; id2='SR1HcY'; r2=0.09; n2=15; id3='SR1LcX'; r3=0.06; n3=9; id4='SR1LbY'; r4=0.05; n4=6; id5='SR1LaY'; r5=0.05; n5=40; id6='SR1VLaY'; r6=0.04; n6=35; id7='SR1McX'; r7=0.04; n7=10; id8='SR2LcY'; r8=0.04; n8=37; id9='SR2McY'; r9=0.04; n9=38.
X: nr=250; t='T2bbffff'; mgl=1000000.0; mstop=612.1; mlsp=584.5; id0='SR1McY'; r0=0.15; n0=14; id1='SR1LcY'; r1=0.14; n1=12; id2='SR1HcY'; r2=0.06; n2=15; id3='SR1LcX'; r3=0.06; n3=9; id4='SR1LbY'; r4=0.06; n4=6; id5='SR1LaY'; r5=0.06; n5=40; id6='SR1VLaY'; r6=0.05; n6=35; id7='SR1VLbY'; r7=0.04; n7=5; id8='SR1McX'; r8=0.04; n8=10; id9='SR2LcY'; r9=0.04; n9=37.
X: nr=251; t='T2bbffff'; mgl=1000000.0; mstop=708.2; mlsp=689.8; id0='SR1VLaY'; r0=0.04; n0=35; id1='SR1LcY'; r1=0.04; n1=12; id2='SR1McY'; r2=0.02; n2=14; id3='SR1LaY'; r3=0.02; n3=40; id4='SR1LbY'; r4=0.02; n4=6; id5='SR1LcX'; r5=0.01; n5=9; id6='SR1VLaX'; r6=0.01; n6=1; id7='SR2LcY'; r7=0.01; n7=37; id8='SR2McY'; r8=0.01; n8=38; id9='SR1VLbY'; r9=0.01; n9=5.
X: nr=252; t='T2bbffff'; mgl=1000000.0; mstop=537.1; mlsp=511.6; id0='SR1McY'; r0=0.21; n0=14; id1='SR1LcY'; r1=0.19; n1=12; id2='SR1VLaY'; r2=0.13; n2=35; id3='SR1LaY'; r3=0.10; n3=40; id4='SR1LcX'; r4=0.10; n4=9; id5='SR1HcY'; r5=0.09; n5=15; id6='SR1LbY'; r6=0.08; n6=6; id7='SR1McX'; r7=0.07; n7=10; id8='SR1VLaX'; r8=0.07; n8=1; id9='SR2LcY'; r9=0.06; n9=37.
X: nr=253; t='T2bbffff'; mgl=1000000.0; mstop=787.2; mlsp=736.7; id0='SR1McY'; r0=0.06; n0=14; id1='SR1LcY'; r1=0.05; n1=12; id2='SR1HcY'; r2=0.04; n2=15; id3='SR1McX'; r3=0.02; n3=10; id4='SR2McY'; r4=0.02; n4=38; id5='SR1LcX'; r5=0.02; n5=9; id6='SR1HcX'; r6=0.02; n6=11; id7='SR2LcY'; r7=0.01; n7=37; id8='SR1LaY'; r8=0.01; n8=40; id9='SR2HcY'; r9=0.01; n9=39.
